"","State","Year","crudemort_rate","Mort_rate","Unemp_Rate","Age_20to34","Age_35to44","Age_45to54","Age_55to64","Male_pct","Female_pct","Race_White","Race_Black","Race_AmInd","Race_Asian","Race_PacIsl","Race_Multi","HH_Income","Poverty_rate","Uninsured_pct","Hisp"
"351","New Mexico","2009",768.02,0.768017706,7.5,19.7912217289653,12.2523937034626,14.3273131114365,12.238253890167,49.3697472802953,50.6302527197047,83.7025395693838,2.35427891370884,10.1413883136407,1.48777348019101,0.152493958666576,2.16152576440911,43542,19.3,23.7,46.0311802521796
"352","New Mexico","2010",773.66,0.773657851,8.1,19.9026879877944,12.0297763914785,14.1724413001009,12.5502194651131,49.4204068672154,50.5795931327846,83.5829059233315,2.37858748497046,10.1303915133702,1.51912066805684,0.151941109387918,2.23705330088309,45134,18.3,24.6,46.4397666525326
"353","New York","2000",833.68,0.833680386,4.5,21.0607953570665,16.1705219195254,13.5293430404941,8.92554802760583,48.2045313649563,51.7954686350437,74.5340804914066,17.6448680071025,0.543691169985128,5.87192884035075,0.0888443082700673,1.31658718288497,40744,13.9,16.4,15.2318151246883
"354","New York","2001",834.47,0.834467075,4.8,20.8930506038986,16.0858935133233,13.8242645040533,9.07380233485187,48.2324746455428,51.7675253544572,74.2607939133582,17.6210058482915,0.578902362426385,6.06168747017608,0.0914643828134998,1.38614602293432,42114,14.2,15.8,15.4714408831642
"355","New York","2002",826.21,0.826207819,6.1,20.7507132481267,15.8837065911442,13.8750117568373,9.51599974918747,48.2546217433561,51.7453782566439,73.9860955804742,17.5945928999154,0.617202604270083,6.24860746794302,0.0950840744495187,1.45841737294778,41966,14,15.9,15.7131070446969
"356","New York","2003",812.88,0.812878055,6.4,20.6695692972323,15.6590923656985,14.0294824675861,9.84999482945789,48.2799251708091,51.7200748291909,73.7357372695022,17.5537479546634,0.655023986048349,6.42453545560403,0.0979456599230942,1.53300967425898,42788,14.3,16.2,15.9283203810776
"357","New York","2004",796.39,0.796392908,5.8,20.5298189761953,15.4345338594388,14.2089741542775,10.1904085357238,48.2904709875828,51.7095290124172,73.5063179759902,17.4985644105148,0.694132096766008,6.59249189176868,0.101853959042576,1.60663966591776,44649,15,13.2,16.1295787663053
"358","New York","2005",796.69,0.796686913,5,20.389518210009,15.2020398680577,14.4166425803902,10.544771466099,48.3213895020073,51.6786104979927,73.2240713629766,17.4735281804208,0.736177656890513,6.7775070939093,0.104983062948547,1.68373264285427,47176,14.5,13.7,16.335460765677
"359","New York","2006",778.9,0.778900153,4.5,20.3389220132019,14.9534424402125,14.5952570347996,10.8855229917814,48.3298002458147,51.6701997541853,72.9315525644018,17.4518890210442,0.778172580250307,6.96479298658006,0.108355926895421,1.76523692082825,48222,14,15.3,16.5558916055484
"360","New York","2007",771.89,0.771886965,4.6,20.4321897980565,14.5953434329892,14.7070234762249,11.1532073842529,48.3517824666984,51.6482175333016,72.6497680497441,17.4097254726096,0.819764027757197,7.15518518779856,0.110828082406042,1.85472917968455,48944,14.5,13.8,16.8094223731709
"361","New York","2008",773.97,0.773967445,5.4,20.6216692146691,14.1900589805478,14.7884162112498,11.3375419962362,48.3728091534046,51.6271908465954,72.3330815519698,17.3902570189434,0.864768007555107,7.34807392461841,0.114686133502279,1.94913336341107,50461,14.2,15,17.0982586487211
"362","New York","2009",758.66,0.758660068,8.3,20.8451817588441,13.7473969374736,14.8626621983889,11.6239671009567,48.3783812620727,51.6216187379273,72.0060986998232,17.3968846431664,0.912417246618414,7.52033478313069,0.119779981070143,2.04448464619119,50216,15.8,15.9,17.3981121730252
"363","New York","2010",755.66,0.755657081,8.6,21.0420866898446,13.4152384224178,14.8311882618462,11.9570088782223,48.3989017693275,51.6010982306725,71.6843911570391,17.4506787055449,0.947258247004749,7.67206728573423,0.12451860361155,2.12108600106548,49781,16,16.9,17.7143660702559
"364","North Carolina","2000",893.68,0.893678752,3.7,22.2519288845025,15.9544863191932,13.5613876139098,9.01964632312308,49.0320374123288,50.9679625876712,74.4893284930461,21.7984303630438,1.28360498286605,1.48226579492661,0.060557210478006,0.885813155639455,38317,12.5,13.6,4.76648600143486
"365","North Carolina","2001",863.98,0.863982289,5.5,21.8850828282454,15.79334631081,13.8658353676109,9.16736681866603,48.9981147661387,51.0018852338613,74.2967035081817,21.7834887228229,1.31361019970227,1.56612776277868,0.0656872090329474,0.974382597481499,38162,12.5,15,5.1731387182797
"366","North Carolina","2002",865.06,0.865064391,6.6,21.5496959537729,15.5523269255691,13.8983913551931,9.66928374657302,48.9541628889334,51.0458371110666,74.0888671796417,21.7936247275318,1.34362598260599,1.64091642755201,0.0694674558060753,1.06349822686241,36515,14.3,18,5.54794437463136
"367","North Carolina","2003",872.18,0.872175616,6.4,21.0893296421099,15.3514377736494,14.0389178938655,10.1038159568043,48.7812349324743,51.2187650675257,73.8721550760279,21.8030012700503,1.37688318469775,1.72445215500716,0.0733155151896094,1.15019279902727,37279,15.7,18.6,5.88344245966845
"368","North Carolina","2004",846.28,0.846284504,5.5,20.9246719805751,15.1537468292391,14.1003573887147,10.4525910447985,48.8367563209446,51.1632436790554,73.6710396354467,21.8018924485383,1.40347090756718,1.79904437568747,0.0789182748067613,1.24563435795365,40238,14.6,15.8,6.24756814797632
"369","North Carolina","2005",857.38,0.857375192,5.2,20.5698136801645,15.0138184234235,14.2202081993409,10.7980936445591,48.799763181664,51.200236818336,73.4829514576401,21.7835421135393,1.42700967341332,1.88389813365418,0.0818686593286218,1.3407299624245,42056,13.1,16.4,6.6268239957075
"370","North Carolina","2006",837.88,0.837879755,4.7,20.3603569253819,14.8737562056549,14.2689634832185,11.0581938194089,48.8279260356589,51.1720739643411,73.2844805641188,21.7767096880548,1.44686658584971,1.96647628702506,0.087313718211964,1.43815315673967,39797,13.8,19.6,7.00994811192215
"371","North Carolina","2007",834.02,0.834017234,4.7,20.0085391186721,14.7270953166784,14.3462787001193,11.3322198626744,48.7026319371154,51.2973680628846,73.0632152512652,21.7785034212956,1.46719079994959,2.05372055410611,0.0919934850012124,1.54537648838231,43513,15.5,18.3,7.41857046642825
"372","North Carolina","2008",830.16,0.830156543,6.1,20.008649276665,14.469513716655,14.3564350586163,11.4786170481196,48.746955915436,51.253044084564,72.8174997252791,21.8049639672552,1.48713420096077,2.13866577925289,0.0973527004659459,1.65438362678607,42930,13.9,17.1,7.82695087539553
"373","North Carolina","2009",816.09,0.81609039,10.6,19.9781450280362,14.1432950465662,14.3704060059478,11.7273110743922,48.7119196796975,51.2880803203025,72.5584540073057,21.8521464372015,1.51926554087246,2.20706432443564,0.101602549789059,1.76146714039565,41906,16.9,20.2,8.15510468946404
"374","North Carolina","2010",826.1,0.826103932,10.9,20.069448932904,13.8523031497586,14.3246111146322,12.0179682014165,48.7260444375279,51.2739555624721,72.2992110699951,21.9253284872612,1.5506154959265,2.27347886191769,0.108580630897182,1.84278545400237,43830,17.4,19.4,8.43026837258112
"375","North Dakota","2000",911.87,0.911865462,3,19.7924373425874,15.217523359755,13.3741314563497,8.35375056656849,49.9153457119138,50.0846542880862,92.8929337422491,0.64904216827123,4.89935718813812,0.584246981805948,0.0364472923867213,0.937972627148872,35996,10.4,11.4,1.2202055066563
"376","North Dakota","2001",946.39,0.946387049,2.9,19.6952721332203,14.7488037154454,13.9516979573187,8.52092598214258,49.9599412889516,50.0400587110484,92.6301360431382,0.714797625269536,4.9736958229405,0.641408814794183,0.040215190388413,0.999746503469147,35793,13.8,9.3,1.31082743145423
"377","North Dakota","2002",923.27,0.923267854,3.7,19.950075842098,14.2887139436637,14.2384137092427,8.93291421694601,50.0104988028231,49.9895011971769,92.3857040779231,0.776441313259204,5.05305812889396,0.682578882049868,0.0429354025899136,1.059282195284,36200,11.6,11.2,1.41013024783443
"378","North Dakota","2003",953.32,0.953324661,3.7,20.3807976306203,13.7501037073215,14.5318612372557,9.28153133056885,50.0802264185205,49.9197735814795,92.1520560661347,0.826058166892866,5.1188368499899,0.719924485416011,0.0413263892476249,1.14179804231885,40410,9.7,11.8,1.52062327708874
"379","North Dakota","2004",868.77,0.868769437,3.4,20.8546544543628,13.2412498739734,14.7259599351641,9.60222117092314,50.2085449934466,49.7914550065534,91.8950527760759,0.906461094609162,5.17213299105793,0.772911641758634,0.0452920327901909,1.20814946370821,39220,9.7,11.6,1.60678139614242
"380","North Dakota","2005",889.04,0.889041603,3.4,21.0467907672163,12.8234654977875,14.9442259502948,10.0679627729307,50.2323983228317,49.7676016771683,91.6301004969904,0.987480053057706,5.23348950376806,0.817534426371599,0.0465880087727852,1.2848075110395,42192,11.2,12.4,1.67113199574672
"381","North Dakota","2006",903.57,0.903572715,3.2,21.348060275137,12.4073406814059,15.0278247426173,10.4722353107841,50.3276759949617,49.6723240050383,91.3841847057845,1.0329185029149,5.32658271509127,0.859225588292359,0.0480427210658093,1.34904576685114,41047,11.4,13.4,1.73985482475186
"382","North Dakota","2007",851.84,0.851840165,3.1,21.4700178609177,12.0469285655202,14.9638033031975,10.9869152693996,50.3592097080062,49.6407902919938,91.1698747897589,1.07012324952284,5.38875834454108,0.919239854049036,0.0508561292358407,1.40114763289227,47205,9.3,10.8,1.82270205354599
"383","North Dakota","2008",892.83,0.89283406,3.2,21.6603884915499,11.6594608322473,14.838746960395,11.4226795971221,50.4035317966632,49.5964682033368,90.9440682270606,1.11395153968633,5.44992236556164,0.953968328798955,0.0466871157247376,1.49140242316776,49631,11.8,13.3,1.91006571173519
"384","North Dakota","2009",889.37,0.889366105,4.1,21.9589514081881,11.3462602711709,14.6267188797055,11.8464347156555,50.4225767254966,49.5774232745034,90.7090265997762,1.22802901793771,5.47018803912369,0.981250225574764,0.0490249154846549,1.56248120210296,50075,10.9,11.7,1.99648704900085
"385","North Dakota","2010",883.75,0.883746586,3.8,22.2977350596517,11.1140268554883,14.3235201238252,12.223887655875,50.5379548375906,49.4620451624094,90.5331216206399,1.22342657290819,5.49029724284247,1.04566500469237,0.0523351406006532,1.65515441831641,51006,12.6,15.5,2.03810531965207
"386","Ohio","2000",952.38,0.952379694,4,19.7630703733862,15.8579062885581,13.8813748493758,8.92605413646079,48.5598373676238,51.4401626323762,85.8202058988117,11.6299467516425,0.22573945467536,1.20729951917285,0.0279578297015288,1.08885054599609,42962,10,11.2,1.93159827001139
"387","Ohio","2001",948.65,0.948653442,4.3,19.6602667298008,15.6150778526871,14.3333370801633,9.02823856956335,48.5950353566098,51.4049646433902,85.6034702905069,11.7265357407184,0.229437719079783,1.25579104772255,0.0298399881131819,1.1549252138591,41785,10.5,11.4,2.04171205307197
"388","Ohio","2002",962.19,0.962193794,5.7,19.6108061710629,15.2683550830482,14.4297424352569,9.54510514609671,48.6374297646129,51.3625702353871,85.388032790291,11.8167261269811,0.232041177820016,1.31160112094359,0.0320041683435033,1.21959461562082,42684,9.8,11.7,2.15044168119097
"389","Ohio","2003",954.19,0.954193466,6.2,19.5460116969375,14.8927903167072,14.6332315037235,9.92368201316894,48.6782352239499,51.3217647760501,85.1766818938838,11.8919563703324,0.234250079669164,1.37439364857486,0.0330657638777387,1.28965224366206,43520,10.9,12.4,2.26159855346684
"390","Ohio","2004",928.1,0.928097018,6.3,19.385027450062,14.5941177852284,14.8209465545245,10.313247587745,48.7051846837796,51.2948153162204,84.9761151759597,11.9604521416794,0.235787706713728,1.42929979442469,0.0357222348689354,1.36262294635352,43055,11.6,11.7,2.37331508015324
"391","Ohio","2005",951.13,0.951129341,5.9,19.2125143501185,14.3339713102312,14.9923582347871,10.7271366410429,48.7347208313124,51.2652791686876,84.7557077705237,12.0400023727855,0.239346018430961,1.48806802915735,0.0370922211017402,1.43978358800068,44203,12.3,12.5,2.49655422687319
"392","Ohio","2006",930.43,0.930433047,5.4,18.990432456919,14.0871090885606,15.1361707164565,11.1168393095747,48.7591859849652,51.2408140150348,84.5442114870615,12.1213150561705,0.242134694304513,1.5354997768964,0.0398302862249834,1.51700869934213,45900,12.1,10.9,2.61799863829719
"393","Ohio","2007",926.34,0.92634491,5.6,18.8453374245292,13.7887953777185,15.1973989232438,11.47512431668,48.7763019731023,51.2236980268977,84.3286029751137,12.1986426987145,0.246433449490925,1.58138781830444,0.0421982827133644,1.60273477566304,49099,12.8,12.5,2.74800990707509
"394","Ohio","2008",953.22,0.953219912,6.4,18.7997090155254,13.4380152614879,15.2135433351764,11.7799300084556,48.7938012699699,51.2061987300301,84.1171784787855,12.2677206531676,0.251480822492263,1.62692695367443,0.0440106636413822,1.69268242823887,46934,13.7,12.9,2.87325892798603
"395","Ohio","2009",929.46,0.929455865,10.3,18.8158692731724,13.0654053952781,15.1882626055435,12.2050715003414,48.806737436091,51.193262563909,83.9259717495934,12.3258202693476,0.252096991767468,1.66826901725889,0.0449912983862462,1.78285067364646,45879,13.3,15.8,2.98857757065377
"396","Ohio","2010",942.32,0.942321868,10.3,18.899268406133,12.7619345811292,15.0703239598682,12.6666257519169,48.8275236989153,51.1724763010847,83.7336390844042,12.3889428928913,0.257970964743795,1.71280238123844,0.0467052270846628,1.85993944963767,45886,15.4,15.5,3.09276500665471
"397","Oklahoma","2000",1016.59,1.016589899,3,20.1941601423127,15.1410461835967,13.2371072541552,9.20533875256378,49.1514938346121,50.8485061653879,78.7813968703365,7.64647048010271,8.01409231508541,1.40546815406015,0.0781619776717284,4.07441020274349,32432,14.9,20,5.24249753572654
